Node1	Node2	P_value	Adj_p_value	Fisher_p_value	zt_pois_cdf	Raw_co_occurrence	Expansion
STOML2	ubiquitin-protein ligases/metabolism	0.000165081	0.000438006	0.108910891	0.675762622	1	3
TARDBP	amyotrophic lateral sclerosis/genetics	0	0	0.001242236	0.357776018	2	2
TARDBP	annexin a5/metabolism	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	atp binding cassette transporter subfamily b/genetics	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	bismuth/pharmacology	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	caspase inhibitors	2.24E-06	8.38E-06	0.078019802	0.675762622	1	3
TARDBP	caspases/drug effects	3.03E-05	9.33E-05	0.115271527	0.675762622	1	3
TARDBP	cell death/genetics	2.89E-14	4.38E-13	0.028571429	0.6737233	1	2
TARDBP	cell differentiation/drug effects	9.24E-07	3.79E-06	0.078019802	0.675762622	1	3
TARDBP	cell proliferation/drug effects	0.00286331	0.005784481	0.115271527	0.675762622	1	3
TARDBP	cell survival/drug effects	0.000201768	0.000507497	0.038832455	0.360232201	2	3
TARDBP	cytoplasm/metabolism	2.89E-14	4.38E-13	0.028571429	0.6737233	1	2
TARDBP	dna neoplasm/drug effects	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	dna-binding proteins/genetics	2.95E-06	1.30E-05	0.08447205	0.6737233	1	2
TARDBP	dna-binding proteins/metabolism	1.84E-07	9.48E-07	0.056728778	0.6737233	1	2
TARDBP	gene expression regulation neoplastic/drug effects	5.64E-07	2.37E-06	0.078019802	0.675762622	1	3
TARDBP	genes mdr/drug effects	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	hl-60 cells	7.67E-05	0.000224774	0.115271527	0.675762622	1	3
TARDBP	hl-60 cells/drug effects	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	kaempferols/pharmacology	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	leukemia promyelocytic acute/drug therapy	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	mitochondria/pathology	6.27E-09	3.79E-08	0.056728778	0.6737233	1	2
TARDBP	mitochondrial proteins/genetics	0.001267217	0.003235419	0.111801242	0.6737233	1	2
TARDBP	motor neurons/metabolism	0	0	0.001242236	0.357776018	2	2
TARDBP	multidrug resistance-associated proteins/genetics	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	muscles/innervation	2.89E-14	4.38E-13	0.028571429	0.6737233	1	2
TARDBP	mutation missense	0.001746616	0.004282317	0.111801242	0.6737233	1	2
TARDBP	nerve degeneration/genetics	0.003908871	0.006350131	0.2063275	0.704306703	1	4
TARDBP	neuromuscular junction/metabolism	0	0	0.000414079	0.357776018	2	2
TARDBP	organometallic compounds/pharmacology	4.44E-16	4.11E-15	0.03960396	0.675762622	1	3
TARDBP	protein transport	2.89E-14	4.38E-13	0.028571429	0.6737233	1	2
TARDBP	repressor proteins/genetics	0.000136406	0.000273996	0.122551991	0.704306703	1	4
TARDBP	rna long noncoding/genetics	6.76E-08	1.99E-07	0.062877674	0.704306703	1	4
TFAM	TNF	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TFAM	acyl-coa dehydrogenases/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
TFAM	dopaminergic neurons/ultrastructure	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
TFAM	electron transport complex i/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
TFAM	frontal lobe/pathology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
TFAM	gene expression regulation/drug effects	1.59E-05	7.14E-05	0.033333333	0.684648414	1	0
TFAM	micrornas/genetics	7.54E-06	3.71E-05	0.033333333	0.684648414	1	0
TFAM	mitochondrial proteins/genetics	0.000440857	0.001422781	0.05	0.684648414	1	0
TFAM	mitochondrial turnover/physiology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
TFAM	neural stem cells	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
TFAM	nuclear respiratory factor 1/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
TFAM	parkinson disease/pathology	0.000192697	0.000505493	0.069306931	0.675762622	1	3
TFAM	rotenone/pharmacology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
TFAM	tumor necrosis factor-alpha/pharmacology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
TNF	acyl-coa dehydrogenases/genetics	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TNF	antigen presentation	2.40E-05	0.000102874	0.033333333	0.684648414	1	0
TNF	antigens cd/genetics	5.42E-06	1.30E-05	0.038216561	0.704306703	1	4
TNF	apoptosis/genetics	0.000637846	0.001472587	0.078019802	0.675762622	1	3
TNF	astrocytes/immunology	2.40E-05	0.000102874	0.033333333	0.684648414	1	0
TNF	camptothecin/pharmacology	5.42E-06	1.30E-05	0.038216561	0.704306703	1	4
TNF	cell membrane/metabolism	2.40E-05	0.000102874	0.033333333	0.684648414	1	0
TNF	cell respiration	0.00244146	0.005760149	0.056728778	0.6737233	1	2
TNF	chromones/pharmacology	2.97E-07	1.28E-06	0.03960396	0.675762622	1	3
TNF	cytosol/drug effects	2.97E-07	1.28E-06	0.03960396	0.675762622	1	3
TNF	dopaminergic neurons/ultrastructure	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TNF	drug resistance neoplasm	0.000637846	0.001472587	0.078019802	0.675762622	1	3
TNF	electron transport complex i/genetics	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TNF	frontal lobe/pathology	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TNF	gene expression regulation neoplastic/drug effects	6.60E-05	0.000196475	0.078019802	0.675762622	1	3
TNF	gene expression regulation/drug effects	0.001992898	0.005476452	0.066101695	0.684648414	1	0
TNF	gene expression/drug effects	0.000560688	0.001034311	0.075208231	0.704306703	1	4
TNF	hepatocytes/drug effects	0.005974197	0.009455463	0.111006622	0.704306703	1	4
TNF	hl-60 cells	0.001688313	0.003595378	0.115271527	0.675762622	1	3
TNF	hla-drb1 chains/chemistry	2.40E-05	0.000102874	0.033333333	0.684648414	1	0
TNF	inflammation mediators/metabolism	2.40E-05	0.000102874	0.033333333	0.684648414	1	0
TNF	membrane glycoproteins/pharmacokinetics	2.97E-07	1.28E-06	0.03960396	0.675762622	1	3
TNF	micrornas/genetics	0.001321777	0.003758517	0.066101695	0.684648414	1	0
TNF	mitochondrial turnover/physiology	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TNF	morpholines/pharmacology	2.97E-07	1.28E-06	0.03960396	0.675762622	1	3
TNF	neural stem cells	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TNF	nf-kappa b/metabolism	0.000272555	0.000669679	0.078019802	0.675762622	1	3
TNF	nuclear respiratory factor 1/genetics	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TNF	parkinson disease/pathology	0.002422409	0.00647824	0.011864407	0.371068466	2	0
TNF	phosphoinositide-3 kinase inhibitors	2.97E-07	1.28E-06	0.03960396	0.675762622	1	3
TNF	receptors tumor necrosis factor type i	5.42E-06	1.30E-05	0.038216561	0.704306703	1	4
TNF	rna messenger/analysis	5.42E-06	1.30E-05	0.038216561	0.704306703	1	4
TNF	rna small interfering/metabolism	0.000212939	0.000529772	0.078019802	0.675762622	1	3
TNF	rotenone/pharmacology	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TNF	specific pathogen-free organisms	5.42E-06	1.30E-05	0.038216561	0.704306703	1	4
TNF	topoisomerase inhibitors	5.42E-06	1.30E-05	0.038216561	0.704306703	1	4
TNF	tumor necrosis factor-alpha/metabolism	2.40E-05	0.000102874	0.033333333	0.684648414	1	0
TNF	tumor necrosis factor-alpha/pharmacokinetics	2.97E-07	1.28E-06	0.03960396	0.675762622	1	3
TNF	tumor necrosis factor-alpha/pharmacology	7.08E-05	0.000277178	0.033333333	0.684648414	1	0
TNS1	apoptosis/drug effects	0.003362639	0.008691422	0.066666667	0.684648414	1	0
TNS1	cell survival	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
TNS1	hydrogen peroxide/pharmacology	2.40E-05	0.000102874	0.033333333	0.684648414	1	0
TNS1	membrane potential mitochondrial	8.36E-05	0.000322646	0.05	0.684648414	1	0
TNS1	mesenchymal stem cells/metabolism	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
TNS1	oxidative stress	0.003619594	0.009273508	0.083333333	0.684648414	1	0
TNS1	oxidopamine	2.40E-07	1.42E-06	0.033333333	0.684648414	1	0
TNS1	parkinson disease/pathology	7.35E-05	0.000217772	0.069306931	0.675762622	1	3
TNS1	phenotype	0.000897763	0.00202545	0.108910891	0.675762622	1	3
TNS1	ubiquitin-protein ligases/metabolism	0.001205048	0.002644787	0.108910891	0.675762622	1	3
TNS1	wharton jelly/cytology	5.11E-10	5.58E-09	0.016666667	0.684648414	1	0
UTRN	VDAC1	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
UTRN	amyotrophic lateral sclerosis/genetics	0.003526076	0.006899146	0.04950495	0.675762622	1	3
UTRN	dna-binding proteins/genetics	0.002534175	0.005164561	0.04950495	0.675762622	1	3
UTRN	mutation missense	0.002041425	0.003496484	0.038216561	0.704306703	1	4
UTRN	neuromuscular junction/genetics	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
VAPB	adenosine triphosphate/metabolism	0.001173863	0.003382612	0.05	0.684648414	1	0
VAPB	amyotrophic lateral sclerosis/metabolism	1.05E-05	4.71E-05	0.032258065	0.682254817	1	1
VAPB	calcium/metabolism	0.002154272	0.005876463	0.05	0.684648414	1	0
VAPB	cations divalent/metabolism	7.44E-07	4.16E-06	0.016666667	0.684648414	1	0
VAPB	cell line tumor	0.000762885	0.002317561	0.05	0.684648414	1	0
VAPB	endoplasmic reticulum/metabolism	0.000133262	0.000485659	0.033333333	0.684648414	1	0
VAPB	gene expression	0.001805441	0.004871607	0.063987308	0.682254817	1	1
VAPB	glycogen synthase kinase 3 beta/metabolism	7.44E-07	4.16E-06	0.016666667	0.684648414	1	0
VAPB	hek293 cells	0.000465113	0.001481189	0.05	0.684648414	1	0
VAPB	homeostasis/physiology	7.44E-07	4.16E-06	0.016666667	0.684648414	1	0
VAPB	mitochondria/metabolism	0.004675793	0.007521579	0.048587294	0.395836357	2	4
VAPB	mitochondrial proteins/metabolism	0.000563996	0.001702766	0.007932311	0.36812785	2	1
VAPB	mutation	0.003528944	0.006899146	0.045742574	0.360232201	2	3
VAPB	protein tyrosine phosphatases/metabolism	7.44E-07	4.16E-06	0.016666667	0.684648414	1	0
VAPB	rna-binding protein fus/genetics	1.05E-05	4.71E-05	0.032258065	0.682254817	1	1
VAPB	vesicular transport proteins/metabolism	7.44E-07	4.16E-06	0.016666667	0.684648414	1	0
VDAC1	amyotrophic lateral sclerosis/genetics	0.003526076	0.006899146	0.04950495	0.675762622	1	3
VDAC1	dna-binding proteins/genetics	0.002534175	0.005164561	0.04950495	0.675762622	1	3
VDAC1	mutation missense	0.002041425	0.003496484	0.038216561	0.704306703	1	4
VDAC1	neuromuscular junction/genetics	7.91E-06	2.59E-05	0.00990099	0.675762622	1	3
WDTC1	adenosine triphosphate/antagonists & inhibitors	2.25E-09	7.60E-09	0.037971583	0.704306703	1	4
WDTC1	annexin a5/metabolism	2.25E-09	7.60E-09	0.037971583	0.704306703	1	4
WDTC1	benzamides/pharmacology	2.11E-07	6.01E-07	0.037971583	0.704306703	1	4
WDTC1	burkitt lymphoma	9.55E-15	4.46E-14	0.01910828	0.704306703	1	4
WDTC1	calcimycin/pharmacology	9.55E-15	4.46E-14	0.01910828	0.704306703	1	4
WDTC1	caspase inhibitors/pharmacology	0.00222304	0.003765957	0.111006622	0.704306703	1	4
WDTC1	cell differentiation/drug effects	7.60E-06	1.79E-05	0.056591487	0.704306703	1	4
WDTC1	etoposide/pharmacology	0.000900018	0.001616189	0.074969575	0.704306703	1	4
WDTC1	hydrogen peroxide/pharmacology	0.000321909	0.00061393	0.074969575	0.704306703	1	4
WDTC1	jurkat cells	0	0	0.000731773	0.395836357	2	4
WDTC1	mitochondria/enzymology	7.60E-06	1.79E-05	0.056591487	0.704306703	1	4
WDTC1	neoplasm proteins/genetics	2.14E-11	8.20E-11	0.037971583	0.704306703	1	4
WDTC1	oligomycins/pharmacology	9.55E-15	4.46E-14	0.01910828	0.704306703	1	4
WDTC1	oxidative stress	0.006239108	0.009818666	0.146095368	0.704306703	1	4
WDTC1	quinazolinones	9.55E-15	4.46E-14	0.01910828	0.704306703	1	4
ZMYM2	cell proliferation	0	0	0.01910828	0.704306703	1	4
ZMYM2	dna-binding proteins/genetics	1.11E-16	5.69E-16	0.038216561	0.704306703	1	4
ZMYM2	human embryonic stem cells	0	0	0.025477707	0.704306703	1	4
ZMYM2	mutation	0.000151269	0.000302915	0.210191083	0.704306703	1	4
ZMYM2	neoplasm proteins/genetics	0	0	0.012738854	0.704306703	1	4
ZMYM2	transcription factors/genetics	0	0	0.038216561	0.704306703	1	4
abnormalities multiple/genetics	cell differentiation	1.41E-05	3.22E-05	0.076433121	0.704306703	1	4
abnormalities multiple/genetics	cell proliferation	0	0	0.01910828	0.704306703	1	4
abnormalities multiple/genetics	crispr-cas systems	0	0	0.012738854	0.704306703	1	4
abnormalities multiple/genetics	face/abnormalities	0	0	0.006369427	0.704306703	1	4
abnormalities multiple/genetics	hand deformities congenital/genetics	0	0	0.006369427	0.704306703	1	4
abnormalities multiple/genetics	haploinsufficiency	0	0	0.006369427	0.704306703	1	4
abnormalities multiple/genetics	human embryonic stem cells/metabolism	2.30E-05	5.14E-05	0.063694268	0.704306703	1	4
abnormalities multiple/genetics	micrognathism/genetics	0	0	0.006369427	0.704306703	1	4
abnormalities multiple/genetics	neck/abnormalities	0	0	0.006369427	0.704306703	1	4
abnormalities multiple/genetics	neural stem cells	0	0	0.012738854	0.704306703	1	4
abnormalities multiple/genetics	soxc transcription factors/genetics	0	0	0.006369427	0.704306703	1	4
acetylcysteine/pharmacology	antioxidants/pharmacology	2.38E-06	6.11E-06	0.003611449	0.395836357	2	4
acetylcysteine/pharmacology	bcl-2-associated x protein/metabolism	4.23E-05	9.18E-05	0.037971583	0.704306703	1	4
acetylcysteine/pharmacology	benzamides/pharmacology	0	0	0.00990099	0.675762622	1	3
acetylcysteine/pharmacology	drug interactions	0	0	0.00990099	0.675762622	1	3
acetylcysteine/pharmacology	hydrogen peroxide/pharmacology	1.29E-07	5.83E-07	0.02970297	0.675762622	1	3
acetylcysteine/pharmacology	necrosis/chemically induced	0	0	0.00990099	0.675762622	1	3
acetylcysteine/pharmacology	oxidative stress	5.11E-05	0.000153604	0.059405941	0.675762622	1	3
acetylcysteine/pharmacology	proto-oncogene proteins c-bcl-2/metabolism	5.95E-09	3.18E-08	0.01980198	0.675762622	1	3
acetylcysteine/pharmacology	rna small interfering/metabolism	2.85E-12	2.03E-11	0.01980198	0.675762622	1	3
acetylcysteine/pharmacology	u937 cells	4.71E-13	3.62E-12	0.01980198	0.675762622	1	3
acyl-coa dehydrogenases/genetics	dopaminergic neurons/ultrastructure	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
acyl-coa dehydrogenases/genetics	electron transport complex i/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
acyl-coa dehydrogenases/genetics	frontal lobe/pathology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
acyl-coa dehydrogenases/genetics	gene expression regulation/drug effects	1.59E-05	7.14E-05	0.033333333	0.684648414	1	0
acyl-coa dehydrogenases/genetics	micrornas/genetics	7.54E-06	3.71E-05	0.033333333	0.684648414	1	0
acyl-coa dehydrogenases/genetics	mitochondrial proteins/genetics	0.000440857	0.001422781	0.05	0.684648414	1	0
acyl-coa dehydrogenases/genetics	mitochondrial turnover/physiology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
acyl-coa dehydrogenases/genetics	neural stem cells	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
acyl-coa dehydrogenases/genetics	nuclear respiratory factor 1/genetics	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
acyl-coa dehydrogenases/genetics	parkinson disease/pathology	0.000192697	0.000505493	0.069306931	0.675762622	1	3
acyl-coa dehydrogenases/genetics	rotenone/pharmacology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
acyl-coa dehydrogenases/genetics	tumor necrosis factor-alpha/pharmacology	3.53E-08	2.37E-07	0.016666667	0.684648414	1	0
acyltransferases/antagonists & inhibitors	apoptosis	0.000495306	0.001156987	0.069306931	0.675762622	1	3
acyltransferases/antagonists & inhibitors	bortezomib	0	0	0.00990099	0.675762622	1	3
acyltransferases/antagonists & inhibitors	cdc2 protein kinase/metabolism	0	0	0.00990099	0.675762622	1	3
acyltransferases/antagonists & inhibitors	cdc25 phosphatases/metabolism	0	0	0.00990099	0.675762622	1	3
acyltransferases/antagonists & inhibitors	cell division	0	0	0.00990099	0.675762622	1	3
acyltransferases/antagonists & inhibitors	cell line tumor	0.004463825	0.008309562	0.089108911	0.675762622	1	3
acyltransferases/antagonists & inhibitors	dose-response relationship drug	0.001186993	0.002609374	0.069306931	0.675762622	1	3
acyltransferases/antagonists & inhibitors	drug resistance neoplasm	3.28E-10	1.95E-09	0.01980198	0.675762622	1	3
acyltransferases/antagonists & inhibitors	g2 phase	0	0	0.00990099	0.675762622	1	3
acyltransferases/antagonists & inhibitors	multiple myeloma/drug therapy	0	0	0.00990099	0.675762622	1	3
acyltransferases/antagonists & inhibitors	necrosis	5.80E-10	3.37E-09	0.01980198	0.675762622	1	3
acyltransferases/antagonists & inhibitors	poly(adp-ribose) polymerases/metabolism	0	0	0.00990099	0.675762622	1	3
acyltransferases/antagonists & inhibitors	proteasome inhibitors	0	0	0.00990099	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	apoptosis	0.005442632	0.009848615	0.134455446	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	apoptosis/physiology	2.24E-06	8.38E-06	0.058811881	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	calcium/metabolism	0.001959502	0.004096833	0.115841584	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	caspases/drug effects	8.50E-07	3.53E-06	0.058811881	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	cervix uteri/cytology	0	0	0.01980198	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	endothelial cells/drug effects	1.37E-08	6.74E-08	0.039405941	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	enzyme inhibitors/pharmacology	1.19E-06	4.87E-06	0.039405941	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	epithelial cells/drug effects	0	0	0.01980198	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	mitogen-activated protein kinase 1/metabolism	4.62E-14	3.86E-13	0.01980198	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	platelet aggregation inhibitors/pharmacology	0	0	0.01980198	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	receptors purinergic p2x7	0	0	0.01980198	0.675762622	1	3
adenosine triphosphate/analogs & derivatives	tumor necrosis factor-alpha/metabolism	2.45E-08	1.18E-07	0.039405941	0.675762622	1	3
adenosine triphosphate/antagonists & inhibitors	amino acid chloromethyl ketones/pharmacology	0.00374191	0.006115922	0.135636126	0.704306703	1	4
adenosine triphosphate/antagonists & inhibitors	apoptosis/drug effects	0.003501777	0.006899146	0.198019802	0.675762622	1	3
adenosine triphosphate/antagonists & inhibitors	cell differentiation/drug effects	1.47E-09	5.04E-09	0.037971583	0.704306703	1	4
adenosine triphosphate/antagonists & inhibitors	cytochrome c group/metabolism	0	0	0.02970297	0.675762622	1	3
adenosine triphosphate/antagonists & inhibitors	jurkat cells	1.03E-08	3.27E-08	0.037971583	0.704306703	1	4
adenosine triphosphate/antagonists & inhibitors	mitochondria/enzymology	0	0	0.01980198	0.675762622	1	3
adenosine triphosphate/antagonists & inhibitors	tumor cells cultured	7.18E-13	5.50E-12	0.02970297	0.675762622	1	3
adenosine triphosphate/biosynthesis	alpha-chlorohydrin/toxicity	0	0	0.00990099	0.675762622	1	3
adenosine triphosphate/biosynthesis	caspases/drug effects	9.77E-13	7.42E-12	0.02970297	0.675762622	1	3
adenosine triphosphate/biosynthesis	cell survival/drug effects	0.000917682	0.002068248	0.089108911	0.675762622	1	3
adenosine triphosphate/biosynthesis	chemosterilants/toxicity	0	0	0.00990099	0.675762622	1	3
adenosine triphosphate/biosynthesis	membrane potential mitochondrial/drug effects	0.000665485	0.001534121	0.079207921	0.675762622	1	3
adenosine triphosphate/biosynthesis	mitochondria/drug effects	0.004714039	0.008676106	0.148514851	0.675762622	1	3
adenosine triphosphate/biosynthesis	reactive oxygen species/metabolism	0.002573922	0.005232841	0.108910891	0.675762622	1	3
adenosine triphosphate/metabolism	amino acid chloromethyl ketones/pharmacology	0.00017017	0.000339638	1.47E-05	1.40E-05	10	4
adenosine triphosphate/metabolism	amyotrophic lateral sclerosis/metabolism	0.003143795	0.007921694	0.080645161	0.682254817	1	1
adenosine triphosphate/metabolism	annexin a5/metabolism	0.002917059	0.00587238	0.158415842	0.675762622	1	3
adenosine triphosphate/metabolism	antigen presentation	0.000261865	0.000890819	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	apoptosis/drug effects	0.004155306	0.00780158	0.000405524	4.33E-05	9	3
adenosine triphosphate/metabolism	astrocytes/immunology	0.000261865	0.000890819	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	bismuth/pharmacology	0.002917059	0.00587238	0.158415842	0.675762622	1	3
adenosine triphosphate/metabolism	caspase 2/metabolism	0.002917059	0.00587238	0.158415842	0.675762622	1	3
adenosine triphosphate/metabolism	caspase inhibitors	0.001083273	0.00240612	0.023762376	0.360232201	2	3
adenosine triphosphate/metabolism	caspase inhibitors/pharmacology	0.000511483	0.000950909	0.000431335	0.006469601	6	4
adenosine triphosphate/metabolism	caspases/metabolism	0.003143795	0.007921694	0.080645161	0.682254817	1	1
adenosine triphosphate/metabolism	cations divalent/metabolism	0.001173863	0.003382612	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	cell membrane/metabolism	0.000261865	0.000890819	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	dna fragmentation/drug effects	0.001095941	0.001949582	0.000111405	0.001629855	7	4
adenosine triphosphate/metabolism	dna neoplasm/drug effects	0.002917059	0.00587238	0.158415842	0.675762622	1	3
adenosine triphosphate/metabolism	dose-response relationship drug	0.000714462	0.001643548	0.000946875	0.017151793	5	3
adenosine triphosphate/metabolism	endoplasmic reticulum/metabolism	0.002286383	0.005998592	0.015335801	0.36812785	2	1
adenosine triphosphate/metabolism	glycogen synthase kinase 3 beta/metabolism	0.001173863	0.003382612	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	hl-60 cells/drug effects	0.002917059	0.00587238	0.158415842	0.675762622	1	3
adenosine triphosphate/metabolism	hla-drb1 chains/chemistry	0.000261865	0.000890819	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	homeostasis/physiology	0.001173863	0.003382612	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	inflammation mediators/metabolism	0.000261865	0.000890819	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	metabolome	8.74E-07	4.88E-06	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	neostriatum/drug effects	0.003143795	0.007921694	0.080645161	0.682254817	1	1
adenosine triphosphate/metabolism	organometallic compounds/pharmacology	0.002917059	0.00587238	0.158415842	0.675762622	1	3
adenosine triphosphate/metabolism	phosphatidylserines/metabolism	0.003494863	0.005729311	0.000693679	0.001629855	7	4
adenosine triphosphate/metabolism	protein tyrosine phosphatases/metabolism	0.001173863	0.003382612	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	rna messenger/genetics	0.003143795	0.007921694	0.080645161	0.682254817	1	1
adenosine triphosphate/metabolism	rna-binding protein fus/genetics	0.003143795	0.007921694	0.080645161	0.682254817	1	1
adenosine triphosphate/metabolism	rotenone	0.003143795	0.007921694	0.080645161	0.682254817	1	1
adenosine triphosphate/metabolism	t-2 toxin/toxicity	0.002917059	0.00587238	0.158415842	0.675762622	1	3
adenosine triphosphate/metabolism	tumor necrosis factor-alpha/metabolism	0.000261865	0.000890819	0.05	0.684648414	1	0
adenosine triphosphate/metabolism	ursodeoxycholic acid/pharmacology	0.003143795	0.007921694	0.080645161	0.682254817	1	1
adenosine triphosphate/metabolism	vesicular transport proteins/metabolism	0.001173863	0.003382612	0.05	0.684648414	1	0
adipocytes/cytology	dopaminergic neurons/pathology	0	0	0.016666667	0.684648414	1	0
adipocytes/cytology	electron transport complex i/deficiency	0	0	0.016666667	0.684648414	1	0
adipocytes/cytology	mitochondria/pathology	0	0	0.016666667	0.684648414	1	0
adipocytes/cytology	mitochondrial diseases/etiology	0	0	0.016666667	0.684648414	1	0
adipocytes/cytology	oxidopamine	3.77E-15	8.48E-14	0.033333333	0.684648414	1	0
adipocytes/cytology	parkinson disease/complications	1.42E-14	3.09E-13	0.033333333	0.684648414	1	0
adipocytes/cytology	stem cells	0	0	0.016666667	0.684648414	1	0
adp ribose transferases/pharmacology	amides/pharmacology	0	0	0.006369427	0.704306703	1	4
adp ribose transferases/pharmacology	botulinum toxins/pharmacology	0	0	0.006369427	0.704306703	1	4
adp ribose transferases/pharmacology	caspase 3/metabolism	0.000475505	0.000885677	0.063694268	0.704306703	1	4
adp ribose transferases/pharmacology	myocytes cardiac/drug effects	0	0	0.006369427	0.704306703	1	4
adp ribose transferases/pharmacology	phosphatidylserines/metabolism	7.80E-05	0.000163042	0.050955414	0.704306703	1	4
adp ribose transferases/pharmacology	phospholipid transfer proteins/metabolism	0	0	0.006369427	0.704306703	1	4
adp ribose transferases/pharmacology	pyridines/pharmacology	0	0	0.006369427	0.704306703	1	4
adp ribose transferases/pharmacology	rho gtp-binding proteins/antagonists & inhibitors	0	0	0.012738854	0.704306703	1	4
adp ribose transferases/pharmacology	rho-associated kinases/antagonists & inhibitors	0	0	0.006369427	0.704306703	1	4
aging/genetics	biological transport active/genetics	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	brain/metabolism	0.000203814	0.000620316	0.057142857	0.6737233	1	2
aging/genetics	cell survival/genetics	6.28E-05	0.000211523	0.042857143	0.6737233	1	2
aging/genetics	cholesterol/metabolism	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	drosophila proteins/genetics	7.58E-05	0.000223325	0.079207921	0.675762622	1	3
aging/genetics	filipin/metabolism	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	gene expression regulation developmental/genetics	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	genes lethal/genetics	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	inclusion bodies/genetics	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	intracellular membranes/metabolism	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	mutation/genetics	0.00447086	0.008309562	0.108910891	0.675762622	1	3
aging/genetics	nerve degeneration/genetics	3.31E-05	0.000101416	0.069306931	0.675762622	1	3
aging/genetics	niemann-pick diseases/genetics	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	organelles/genetics	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	photoreceptor cells invertebrate/metabolism	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
aging/genetics	retinal diseases/genetics	2.62E-09	1.61E-08	0.014285714	0.6737233	1	2
